country,id,q1_term_positions,q1_no_term,q1_local_accessibility,q1_micro_accessibility,q1_neighbourhood_accessibility,q1_walking_accessibility,q1_non_motorized_accessibility,q1_active_accessibility,q1_accessibility_by_proximity,q1_proximity_based_accessibility,q1_active_travel_or_human_powered_transportation,q1_pedestrian_accessibility,q1_bicycle_accessibility,q1_short_based_accessibility,q1_urban_accessibility,q1_sustainable_accessibility,q1_other,q2_other_term,q3_term_comment,q4_nearby_distance,q5_jobs,q5_pre_primary_schools,q5_primary_schools,q5_high_schools,q5_higher_education_facilities,q5_hospitals,q5_pharmacies,q5_general_practitioner_medical_doctor,q5_sports_facilities_a_place_to_practice_sports,q5_parks_green_spaces,q5_playground,q5_banks_atm,q5_restaurants_cafes,q5_food_shopping,q5_non_food_shopping,q5_cinema_theater_other_cultural_facilities,q5_post_office_pick_up_points,q5_beauty_salon,q6_jobs2,q6_pre_primary_schools2,q6_primary_schools2,q6_high_schools2,q6_higher_education_facilities2,q6_hospitals2,q6_pharmacies2,q6_general_practitioner_medical_doctor_2,q6_sports_facilities_a_place_to_practice_sports_2,q6_parks_green_spaces2,q6_playground2,q6_banks_atm2,q6_restaurants_cafes2,q6_food_shopping2,q6_non_food_shopping2,q6_cinema_theater_other_cultural_facilities2,q6_post_office_pick_up_points2,q6_beauty_salon2,q7_any_additional_activity,q8_additional_activity,q9_reasonable_time_to_additional_activity,q10_professional_activity_positions,q10_political_responsibilities_politicians_decision_makers,q10_technical_responsibilities_planners,q10_consultant_responsibilities,q10_other_responsibilities,q11_importance_proximity_profession,q12_professional_field_positions,q12_urban_planning_land_use_planning_spatial_planning,q12_transport_planning_traffic_planning_traffic_engineering,q12_any_other_professional_field,q13_other_professional_field,q14_city_size_positions,q14_megacities_above_10_000_000_inhabitants,q14_very_large_cities_between_500_000_and_10_000_000_inhabitants,q14_large_cities_between_250_000_and_500_000_inhabitants,q14_medium_cities_between_100_000_and_250_000_inhabitants,q14_small_cities_100_000_inhabitants,q15_city,age,sex
NETHERLANDS,781,13;14;,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,2,3,4,5,4,3,3,4,5,4,5,5,4,3,5,3,3,5,3,5,2,2,5,6,5,3,2,3,2,1,2,4,1,2,5,2,5,Yes,Toegang tot regulier openbaar vervoer (met dienstregeling die aansluit bij dagelijks leefpatroon),5min,2;3;,0,1,1,0,5,2;,0,1,0,,5;2;,0,1,0,0,1,Schiedam (met taken overkoepelend richting MRDH verband),3,1
NETHERLANDS,782,1;3;4;5;7;10;11;12;,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,,,2,2,3,4,3,2,3,4,4,4,4,4,3,4,4,3,2,3,2,5,3,2,5,6,5,3,2,3,3,3,2,2,2,3,4,3,4,No,,,2;3;,0,1,1,0,4,2;,0,1,0,,5;,0,0,0,0,1,,3,1
NETHERLANDS,783,1;3;12;,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,2,2,3,5,3,2,1,4,4,3,5,5,4,2,5,3,1,4,1,5,3,2,3,4,5,3,3,4,2,1,2,5,2,3,6,2,6,No,,,3;,0,0,1,0,5,2;,0,1,0,,5;,0,0,0,0,1,elburg,4,1
NETHERLANDS,784,1;7;,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,3,3,4,4,3,3,3,4,4,4,3,4,4,3,3,2,2,3,1,5,3,3,5,5,4,3,3,4,3,2,3,4,3,6,7,4,6,No,,,2;,0,1,0,0,3,2;,0,1,0,,5;,0,0,0,0,1,,5,1
NETHERLANDS,785,7;,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,5,4,5,5,4,3,3,5,5,5,5,5,4,4,4,2,2,4,2,5,2,2,4,5,5,3,2,2,2,1,2,3,2,3,5,2,6,No,,,1;,1,0,0,0,4,2;,0,1,0,,5;,0,0,0,0,1,Dijk en Waard,3,1
NETHERLANDS,786,0;,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,3,5,5,4,3,5,5,5,5,5,5,5,4,5,4,4,5,4,5,1,1,5,5,3,2,1,1,1,1,1,2,1,2,3,1,3,No,,,3;,0,0,1,0,4,2;3;,0,1,1,,5;,0,0,0,0,1,,3,2
NETHERLANDS,787,1;3;10;11;,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,,,2,1,3,5,3,2,2,3,4,2,4,4,3,2,4,3,2,4,3,6,2,1,3,6,4,3,1,3,1,1,2,5,2,3,4,2,3,No,,,2;,0,1,0,0,3,2;,0,1,0,,2;,0,1,0,0,0,Amsterdam,5,1
NETHERLANDS,788,3;1;5;14;11;10;,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,,,7,2,3,3,4,4,5,5,4,2,3,2,3,1,2,1,1,2,1,7,4,2,5,5,5,4,4,5,6,2,3,5,5,5,5,4,3,Yes,Woon-zorgcomplex,20min,1;2;3;,1,1,1,0,5,2;,0,1,0,,5;,0,0,0,0,1,Roerdalen,4,1
NETHERLANDS,789,1;9;10;11;,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,,,2,2,4,5,2,1,2,3,4,3,5,5,2,2,4,2,2,4,1,5,1,1,4,6,3,2,2,1,1,1,2,3,2,3,5,1,5,No,,,2;3;,0,1,1,0,4,3;,0,0,1,Mobiliteit en Logistiek,4;5;,0,0,0,1,1,regio Noord-Limburg (Venlo als centrumstad),2,1
NETHERLANDS,790,1;3;4;5;10;11;14;,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,,,3,2,4,4,3,3,3,4,4,3,3,3,2,2,3,2,2,2,1,5,1,2,5,7,5,3,2,6,4,2,5,5,3,5,6,5,6,No,,,1;2;3;,1,1,1,0,3,2;,0,1,0,,5;,0,0,0,0,1,Tynaarlo,5,1
NETHERLANDS,791,1;9;11;10;15;,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,15 minutenstad,,1,4,5,5,3,2,4,5,5,4,5,5,2,4,5,4,4,5,4,5,1,1,4,6,2,1,1,3,1,1,3,2,1,3,3,2,2,Yes,Station / OV-hub,15min,3;,0,0,1,0,4,2;,0,1,0,,5;,0,0,0,0,1,Zeist,3,1
NETHERLANDS,792,4;1;6;7;10;11;13;14;,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,,,3,2,5,5,3,2,2,4,4,4,5,5,3,3,4,2,2,3,2,6,3,3,5,6,6,4,4,4,3,2,4,3,3,4,5,4,5,No,,,3;,0,0,1,0,5,1;,1,0,0,,2;,0,1,0,0,0,Amsterdam,3,1
NETHERLANDS,793,1;8;11;14;,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,,,3,3,3,3,2,2,4,3,3,4,4,2,4,3,3,2,2,3,1,3,3,3,5,6,6,6,5,7,5,5,7,7,6,7,7,6,7,No,,,1;,1,0,0,0,4,2;1;,1,1,0,,5;,0,0,0,0,1,Utrechtse Heuvelrug,6,1
NETHERLANDS,794,1;11;,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,2,2,5,4,3,2,3,5,4,5,5,5,3,3,5,5,2,5,1,4,2,2,4,6,4,2,2,2,1,1,3,4,2,2,5,1,6,Yes,Buurtcentrum/dorpshuis,10min,2;3;,0,1,1,0,5,2;,0,1,0,,5;,0,0,0,0,1,Aa en Hunze,3,2
NETHERLANDS,795,0;,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,we koppelen alleen de inclusieve maatschappij aan bereikbaarheid. Denk aan gehandicaptenparkeerplaatsen. Denk aan vervoerarmoede omdat het parkeren van een auto te duur wordt. Of vervoerarmoede doordat het verkeersveiliger is om de auto en het rijbewijs in te leveren bij ouderen.,1,5,5,4,3,2,2,4,4,3,4,5,3,3,4,3,3,4,3,3,2,2,3,5,5,2,2,3,1,1,3,3,2,3,5,2,3,Yes,"bibliotheek, maar ook de parkeerplek bij de bestemming die wel eens op zekere loopafstand kan zijn, zeker als we in mobiliteitshubs gaan denken",5min,3;,0,0,1,0,5,2;,0,1,0,,5;,0,0,0,0,1,wageningen,4,1
NETHERLANDS,796,1;11;7;,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,,3,4,3,5,4,3,5,4,4,5,5,3,3,3,4,2,2,3,1,6,5,3,6,7,5,4,3,3,3,2,4,3,2,4,5,4,3,No,,,3;,0,0,1,0,4,2;,0,1,0,,5;,0,0,0,0,1,Noordwijk,1,1
NETHERLANDS,797,1;5;12;,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,,4,2,5,5,2,1,2,5,5,5,5,5,4,2,4,2,2,4,3,5,1,1,5,7,3,1,1,1,1,1,2,3,1,4,4,1,3,No,,,3;,0,0,1,0,4,2;,0,1,0,,5;,0,0,0,0,1,Krimpenerwaard,2,2
NETHERLANDS,798,15;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Ik heb nog niet hoeven te werken met dit tekstueel begrip in mijn functie,,7,3,5,5,3,3,4,4,4,4,5,5,5,3,5,3,3,5,1,6,3,3,6,6,3,3,3,5,1,2,1,5,2,4,4,1,7,Yes,"Buurthuis, ontmoetingsplek",15min,3;,0,0,1,0,3,2;3;,0,1,1,Werkvoorbereiding civiele projecten,4;,0,0,0,1,0,BAR-gemeenten,3,1
NETHERLANDS,799,0;,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,2,4,4,3,3,2,4,4,3,4,4,2,4,4,3,2,4,2,6,2,1,4,6,5,2,2,4,1,1,4,4,2,4,5,2,4,No,,,2;3;,0,1,1,0,4,2;,0,1,0,,5;,0,0,0,0,1,Loon op Zand,3,2
NETHERLANDS,800,1;2;3;,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,2,1,4,5,3,1,3,5,5,4,5,5,3,3,5,3,2,4,3,5,2,2,5,6,5,2,2,2,1,1,2,2,2,2,3,1,3,,,,3;,0,0,1,0,4,3;,0,0,1,Monitoring en evaluatie,4;,0,0,0,1,0,Haarlemmermeer,2,2
NETHERLANDS,801,1;11;10;,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-,-,4,3,3,4,3,2,3,4,5,4,3,3,2,3,3,2,1,4,2,5,3,3,5,6,5,3,2,4,3,4,4,3,3,5,6,3,5,No,,,2;3;,0,1,1,0,3,2;,0,1,0,-,5;,0,0,0,0,1,Eersel,4,1
NETHERLANDS,802,0;,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ik gebruik deze term niet,Ik denk dat het gaat om lokale bereikbaarheid,1,4,5,5,4,3,4,4,5,5,5,5,4,4,5,4,3,5,2,6,2,2,5,7,5,3,2,3,3,2,3,5,2,5,6,2,6,No,,,3;,0,0,1,0,4,2;,0,1,0,nvt,5;,0,0,0,0,1,Lingewaard,3,1
NETHERLANDS,803,7;9;12;13;,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,,,6,4,4,4,4,3,3,4,4,3,3,5,3,3,4,2,2,2,1,4,4,3,4,5,6,3,3,3,2,2,5,5,2,5,5,3,5,Yes,"tandarts, fysio (of andere medische hulp)",20min,2;,0,1,0,0,5,2;,0,1,0,,3;4;,0,0,1,1,0,breda,3,2
NETHERLANDS,804,1;4;10;11;14;,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,,,2,1,4,5,3,1,1,3,3,1,4,5,3,3,3,2,1,3,1,7,2,1,3,6,6,2,2,3,1,1,2,2,2,3,5,2,2,No,,,3;,0,0,1,0,3,2;,0,1,0,,5;,0,0,0,0,1,,4,2
NETHERLANDS,805,4;5;7;8;10;11;12;14;,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,,,3,3,4,5,2,1,2,4,4,4,5,4,3,4,4,2,2,4,1,5,3,2,6,7,5,3,3,4,2,2,4,3,3,5,5,3,7,No,,,2;,0,1,0,0,3,2;,0,1,0,,4;,0,0,0,1,0,Breda,4,1
NETHERLANDS,806,1;15;11;,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Nabijheid van functies,Nabijheid van functies zorgt ervoor dat je onnodige mobiliteit voorkomt omdat de afstanden veel korter zijn,6,4,5,5,4,4,4,5,5,5,4,4,3,3,4,3,3,4,3,5,3,3,4,5,4,3,3,3,4,4,5,5,4,6,6,5,6,No,,,3;,0,0,1,0,5,2;,0,1,0,,4;,0,0,0,1,0,Almere,3,1
NETHERLANDS,807,4;5;10;1;,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,,"rollator- en scootmobielbereikbaarheid, verblijfsgebied, leefbaarheid",2,1,1,5,1,1,1,3,3,4,3,5,1,3,5,2,1,3,1,6,1,1,5,6,6,2,2,1,1,1,2,2,1,2,5,1,2,No,,,2;3;,0,1,1,0,5,2;,0,1,0,,5;,0,0,0,0,1,Maasgouw,3,1
NETHERLANDS,808,10;11;12;,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,,,5,4,4,4,4,3,4,5,5,5,5,5,2,3,4,3,2,3,1,7,4,4,5,7,3,3,2,4,4,4,5,5,4,5,6,6,6,No,,,2;,0,1,0,0,5,2;,0,1,0,,5;,0,0,0,0,1,,4,2
NETHERLANDS,809,7;11;10;15;,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,inclusieve bereikbaarheid,inclusief: zowel allerlei soorten gehandicapten als arme mensen.,6,4,3,5,3,2,4,5,5,4,5,5,3,3,5,4,3,5,2,6,2,1,4,6,3,2,1,1,1,1,4,3,1,3,4,1,2,Yes,bouwmarkt,15min,3;2;,0,1,1,0,4,2;,0,1,0,,5;,0,0,0,0,1,Wageningen,4,1
NETHERLANDS,810,1;12;11;10;,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,,,6,4,5,5,5,1,3,5,5,5,5,5,5,5,5,3,2,5,2,5,3,3,5,7,5,2,2,2,1,1,2,2,2,6,6,2,5,No,,,2;3;,0,1,1,0,3,1;2;,1,1,0,,5;,0,0,0,0,1,Bergeijk,4,1
NETHERLANDS,811,10;11;13;1;4;,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,,,1,2,4,5,3,3,3,4,4,4,5,5,4,4,5,3,3,4,4,5,2,1,4,5,4,2,2,2,1,1,1,2,1,3,5,1,3,Yes,Bibliotheek,20min,2;3;,0,1,1,0,4,2;,0,1,0,,4;,0,0,0,1,0,Amersfoort,4,2
NETHERLANDS,812,4;7;9;10;11;13;,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,,,2,3,4,5,4,3,2,3,4,4,5,5,3,4,5,4,3,5,2,5,2,2,3,5,4,3,2,3,1,1,2,2,1,2,3,1,5,No,,,3;,0,0,1,0,5,2;,0,1,0,,4;,0,0,0,1,0,Amersfoort,3,1
NETHERLANDS,813,1;3;13;11;10;,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,,,2,2,3,3,2,1,3,3,3,3,4,5,4,4,4,2,2,3,2,5,4,2,5,7,5,3,3,3,2,1,2,3,2,3,4,3,4,No,,,2;3;,0,1,1,0,4,2;,0,1,0,,4;,0,0,0,1,0,Gemeente Haarlemmermeer,2,1
NETHERLANDS,814,1;2;3;,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,6,4,3,5,3,2,2,4,4,4,5,5,2,3,5,2,2,4,1,5,2,2,5,6,4,3,3,2,1,1,5,5,2,4,4,3,5,No,,,2;3;,0,1,1,0,5,2;,0,1,0,,5;,0,0,0,0,1,Veldhoven,3,1
NORWAY,815,1;4;10;11;,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,,,3,5,3,4,4,3,4,4,4,4,5,5,1,4,5,3,3,4,4,4,3,2,5,6,5,4,4,2,2,2,6,3,2,4,5,2,4,Yes,Kollektivknutepunkt,10min,2;,0,1,0,0,5,1;,1,0,0,,5;,0,0,0,0,1,Egersund/Eigersund,1,2
NORWAY,816,10;11;,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,3,4,1,1,1,3,2,4,4,4,5,1,1,4,5,3,3,5,3,5,5,5,5,4,4,2,4,3,2,5,5,3,2,4,5,2,5,No,,,3;,0,0,1,0,4,3;,0,0,1,juridisk rådgiver,3;,0,0,1,0,0,Bergen,2,2
NORWAY,817,3;4;11;,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,,,2,5,4,4,2,3,2,2,2,5,5,5,1,5,5,3,3,4,1,2,2,2,5,5,5,5,3,2,2,1,6,3,1,2,4,1,4,No,,,4;,0,0,0,1,4,1;,1,0,0,,3;,0,0,1,0,0,Bergen,1,2
NORWAY,818,4;10;12;14;1;3;,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,,,3,3,5,5,3,3,2,5,4,4,5,5,4,5,5,4,3,5,4,5,3,3,5,5,5,3,4,4,2,1,4,3,2,4,5,2,3,,,,2;,0,1,0,0,5,1;,1,0,0,,3;,0,0,1,0,0,Bergen kommune,2,1
NORWAY,819,1;3;4;5;10;11;12;,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,,,3,4,5,5,4,4,4,5,4,4,5,5,3,5,5,3,5,5,4,5,4,4,5,5,5,3,3,4,1,1,4,4,2,4,4,4,4,No,,,2;,0,1,0,0,5,1;,1,0,0,,4;,0,0,0,1,0,Trondheim,2,2
NORWAY,820,10;11;4;3;,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,,,2,4,4,4,4,3,3,3,2,2,5,5,1,3,4,2,2,4,2,3,2,2,2,4,4,5,5,4,1,1,5,3,2,5,5,3,5,No,,,2;,0,1,0,0,5,1;,1,0,0,,3;,0,0,1,0,0,Bergen,1,2
NORWAY,821,1;3;4;5;6;10;11;,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,,,2,3,5,5,3,3,3,4,4,4,5,5,2,3,4,3,3,3,3,4,2,2,4,4,5,5,5,4,2,2,5,5,2,5,5,5,5,No,,,2;,0,1,0,0,4,2;1;,1,1,0,,3;,0,0,1,0,0,Bergen,5,2
NORWAY,822,1;3;4;5;,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,,2,2,5,5,2,2,3,3,3,5,4,4,1,2,5,3,2,3,1,5,2,2,5,5,3,2,4,2,2,1,7,6,1,3,4,1,7,No,,,3;,0,0,1,0,3,3;,0,0,1,IT,3;,0,0,1,0,0,Bergen,4,1
NORWAY,823,12;11;10;4;3;1;,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,,,2,2,5,5,3,2,2,4,4,5,5,5,2,4,4,3,3,4,4,5,1,1,4,5,5,4,2,2,1,1,4,2,2,2,5,2,2,No,,,2;,0,1,0,0,3,1;,1,0,0,,4;,0,0,0,1,0,Trondheim,3,2
NORWAY,824,1;,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,3,5,5,3,4,3,4,4,5,5,5,2,5,5,4,4,5,4,5,3,3,5,4,5,4,4,3,2,1,5,3,3,4,4,3,4,No,,,2;,0,1,0,0,4,1;,1,0,0,,4;,0,0,0,1,0,Trondheim,2,1
NORWAY,825,1;4;5;10;11;15;,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,Målpunkter i gangavstand/sykkelavstand eller at et område har høy tetthet av funksjoner,,3,3,5,5,3,3,1,3,4,2,5,5,1,4,4,3,2,5,3,4,2,2,3,4,6,3,3,4,1,1,6,4,2,4,4,3,3,Yes,"Svar på spørsmål 8 og 9 - Tilgjengelighet til nærkollektiv (bybuss/Bybane) (5min) og reginalkollektiv og klimavennlig langtransport - regional og landistanse buss og tog (15min) og transport med høye klimautslipp: regionale båtruter (20min), og langtransport - Fly, og langdistansebåt 60 min+",,2;,0,1,0,0,5,2;,0,1,0,,3;,0,0,1,0,0,Bergen,2,1
NORWAY,826,1;4;10;11;2;,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,,"nærhetsbasert tilgjengelighet er et ok begrep, men noe tungt og litt lite intuitivt om du ikke er teoretisk anlagt",3,3,5,4,3,3,2,4,4,4,5,5,2,2,4,3,2,4,3,3,1,2,3,4,4,2,2,3,1,1,3,2,2,3,3,1,3,Yes,Friområder/grøntområder/natur,10min,2;,0,1,0,0,5,1;,1,0,0,,4;,0,0,0,1,0,Trondheim,3,1
NORWAY,827,4;10;11;13;,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,,,2,3,4,4,3,2,1,5,3,4,5,5,5,3,5,4,2,5,4,4,3,3,4,4,4,2,3,2,1,1,2,4,2,4,4,3,3,Yes,Kirken/Regiliøse fasiliterer,15min,2;,0,1,0,0,4,2;1;,1,1,0,,4;,0,0,0,1,0,Bergen,2,1
NORWAY,828,4;10;,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,,3,3,1,1,1,1,1,4,1,4,5,4,1,3,4,3,2,4,2,5,3,3,5,5,3,4,4,3,1,1,3,3,2,3,3,2,4,No,,,2;,0,1,0,0,5,2;1;,1,1,0,,3;,0,0,1,0,0,Bergen,5,1
NORWAY,829,4;13;14;,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,,,2,5,5,4,3,3,3,4,4,4,5,5,4,5,5,4,3,5,4,4,2,3,5,5,5,2,3,3,2,2,3,3,2,4,3,2,2,No,,,2;,0,1,0,0,4,1;2;,1,1,0,,3;,0,0,1,0,0,Bergen,4,2
NORWAY,830,1;3;4;5;12;11;10;9;15;,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,"Gangavstand, (sykkelavstand)",,3,5,5,5,3,3,3,5,5,4,5,5,4,5,5,5,4,5,5,4,3,3,5,7,5,3,3,4,2,1,3,3,3,4,5,3,3,No,,,2;,0,1,0,0,5,1;,1,0,0,,3;,0,0,1,0,0,Bergen,4,1
NORWAY,831,1;3;4;11;12;,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,,Kommentar til neste spørsmål: nærhet kan variere for ulike type aktiviteter/funksjoner og stedet. Nærhet av daglige gjøremål er annerledes enn nærhet av mindre frekvente gjøremål. I en by definerer jeg nærhet annerledes enn i distriktskommuner. Mitt svar på neste spørsmål er knyttet til daglige gjøremål i en by.,2,4,5,5,4,4,3,4,4,4,5,5,4,4,5,4,4,5,4,5,2,2,4,5,7,5,4,4,1,1,5,4,2,5,6,2,5,No,,,2;,0,1,0,0,5,1;,1,0,0,,4;5;,0,0,0,1,1,"Trondheim, Stjørdal, Malvik, Melhus, Skaun, Orkland, Midtre Gauldal, Indre Fosen",4,2
NORWAY,832,1;3;4;5;10;,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,,Nærhetsbasert tilgjengelighet er et dårlig utrykk!,1,4,5,5,4,3,3,5,5,4,5,5,4,4,5,3,4,4,5,3,2,2,2,4,4,2,3,3,2,1,2,2,1,4,3,3,2,No,,,4;,0,0,0,1,4,1;,1,0,0,,3;,0,0,1,0,0,Trondheim,5,2
NORWAY,833,3;,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nærhet,begrepet nærhetsbasert tilgjengelighet er komplisert og vanskelig å forstå. virker som en unødvendig akademisering.,1,2,3,4,2,2,1,3,3,3,5,5,1,5,5,3,2,4,1,4,2,2,4,4,4,4,4,2,1,1,7,1,1,2,3,2,4,No,,,2;,0,1,0,0,5,1;,1,0,0,,4;,0,0,0,1,0,Trondheim,2,1
NORWAY,834,1;3;4;5;10;11;12;14;,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,,,3,3,4,5,2,1,1,4,3,4,5,5,2,2,5,2,2,2,2,5,2,3,5,4,6,3,4,3,2,1,3,6,1,4,4,2,4,,,,2;,0,1,0,0,4,1;,1,0,0,,4;,0,0,0,1,0,,2,2
NORWAY,835,1;3;4;5;12;10;,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,,,2,4,4,4,3,2,2,3,3,1,4,3,2,3,5,2,2,3,1,5,2,2,5,6,6,3,5,7,2,2,5,5,1,5,6,3,6,Yes,Kollektivholdeplass buss/bane,10min,2;3;,0,1,1,0,3,1;2;,1,1,0,,3;,0,0,1,0,0,Bergen,4,1
NORWAY,836,0;15;,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10-minuttersbyen og lokale sentrum,"Vi bruker begrepet over, fordi den på enkelt vis sier noe om tilgangen på service og tjenester i nærområdet. En enkel knagg å henge konseptet på  når vi utvikler lokale sentrum.",2,2,5,5,3,2,2,5,5,5,5,5,2,4,5,2,1,5,4,4,1,2,4,4,4,4,3,2,1,1,6,3,2,4,4,3,3,Yes,Sosial møteplass for nabolaget bør være 10min.,10min,2;,0,1,0,0,5,1;,1,0,0,,4;,0,0,0,1,0,Trondheim,2,2
NORWAY,837,1;3;4;10;11;15;,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,Lett å nå med sykkel og gange. Stort potensial for miljøvennlige reisemiddelvalg.,,2,3,5,5,3,3,3,5,3,4,4,5,3,4,5,3,3,5,4,5,3,3,4,5,6,3,4,2,2,1,4,3,2,4,5,2,3,Yes,"Friluftsliv, naturområde",15min,2;,0,1,0,0,5,1;,1,0,0,,4;,0,0,0,1,0,Trondheim,3,2
NORWAY,838,10;11;4;5;,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,,tilgjengelighet for syklister og fotgjengere. nærhet til lokalt sentrum.,1,5,3,3,2,2,2,4,2,4,4,4,1,3,5,3,3,4,3,4,4,4,5,5,7,5,5,4,3,2,7,2,1,4,4,3,3,No,,,2;4;3;,0,1,1,1,5,1;2;,1,1,0,,4;,0,0,0,1,0,Trondheim,3,1
NORWAY,839,1;3;4;5;10;11;,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,,,2,5,5,5,5,4,5,5,5,4,5,5,1,5,5,3,4,5,1,3,1,2,3,5,1,2,1,4,1,1,7,5,1,6,3,2,7,Yes,Venner,5min,2;,0,1,0,0,5,1;,1,0,0,,3;,0,0,1,0,0,Bergen,4,1
NORWAY,840,1;3;10;11;,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,,,3,2,2,3,2,1,1,3,3,3,4,5,1,3,5,2,2,2,2,5,3,1,5,6,7,4,3,3,1,1,6,4,1,5,4,6,4,No,,,2;,0,1,0,0,4,1;,1,0,0,,3;,0,0,1,0,0,Bergen,3,2
NORWAY,841,1;3;4;5;10;11;12;14;,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,,,2,4,4,5,4,2,3,4,5,5,5,5,4,4,5,4,4,4,4,3,2,2,3,5,5,2,2,2,1,1,2,3,2,3,2,2,2,No,,,2;,0,1,0,0,4,1;,1,0,0,,5;,0,0,0,0,1,Ålesund kommune,3,2
NORWAY,842,15;4;6;10;13;,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,To stik: Gåbyen og Den kompakte byen,"merknad 1:
I svaret over ligger to alternativ, håper det fungerer opp mot kodene i undersøkelsen.

merknad 2: Jeg oppfatter at svaret på spm. 4 er kontekstavhengig. Dvs. at 1200 m er kort for å gå på restaurant/konsert/treningssenter, men ikke kort til dagligvarebutikk. Avstand til arbeidsplass kanskje 3 km. Svaret mitt blir derfor midt i mellom. Det betyr også at 5 - stor grad av viktighet i spm. 5 likevel kan bety veldig ulike avstander.",2,4,5,5,4,4,3,3,4,4,4,4,1,3,4,2,3,4,2,5,2,3,4,4,5,3,4,3,2,1,5,4,2,4,4,3,6,No,,,2;,0,1,0,0,5,1;2;,1,1,0,,3;,0,0,1,0,0,,3,2
NORWAY,843,11;14;7;6;12;,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,,,1,4,4,4,3,3,3,4,3,2,5,4,1,2,4,2,3,3,2,5,3,4,6,6,5,3,5,5,3,2,7,5,2,6,5,3,5,,,,3;4;,0,0,1,1,4,3;,0,0,1,"administrasjo, støttetjenester  ved byplanlegging",4;,0,0,0,1,0,Trondheim,3,1
